"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a5b3e962-1eb6-4c3b-9372-b45bd2b60a15",1,0,480,481,481,481,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a5b3e962-1eb6-4c3b-9372-b45bd2b60a15",1,0,250,254,254,254,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a5d80a05-39d2-48a3-99e8-3e426b69019a",1,0,290,287,287,287,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a5d80a05-39d2-48a3-99e8-3e426b69019a",1,0,140,140,140,140,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a67101e4-cdd1-4176-90c5-2672e68e05b4",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a67101e4-cdd1-4176-90c5-2672e68e05b4",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a79c587e-9f80-4c23-b1a8-f18358081973",1,0,620,620,620,620,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a79c587e-9f80-4c23-b1a8-f18358081973",1,0,160,155,155,155,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a7c90b9b-484e-4c59-9ae1-4d71acd3074a",1,0,2600,2597,2597,2597,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a7c90b9b-484e-4c59-9ae1-4d71acd3074a",1,0,470,468,468,468,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a8f50058-a29a-4eb2-b2ca-5a1adf608b7b",1,0,650,651,651,651,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a8f50058-a29a-4eb2-b2ca-5a1adf608b7b",1,0,220,215,215,215,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ab783657-9d3a-47bd-bd73-86b1a89063eb",1,0,560,557,557,557,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ab783657-9d3a-47bd-bd73-86b1a89063eb",1,0,190,187,187,187,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=abe384fd-0b17-41ce-8884-f7a771da9576",1,0,580,578,578,578,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=abe384fd-0b17-41ce-8884-f7a771da9576",1,0,180,181,181,181,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ac57229c-8121-43ee-a88a-b32b194e4e87",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ac57229c-8121-43ee-a88a-b32b194e4e87",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ad66bdd3-f54e-483a-9082-5063ab26137f",1,0,580,577,577,577,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ae91e62e-1d42-42e4-8fad-e9184289fcdb",1,0,300,298,298,298,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ae91e62e-1d42-42e4-8fad-e9184289fcdb",1,0,380,377,377,377,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=aee0bd8c-5ba6-4017-8d44-ced29d54fb38",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=aee0bd8c-5ba6-4017-8d44-ced29d54fb38",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=af6392bb-175d-4e0d-b5f4-6f950f2d1b44",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=af6392bb-175d-4e0d-b5f4-6f950f2d1b44",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b06a0b0d-039f-48c5-8317-b48b2190428c",1,0,410,414,414,414,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b06a0b0d-039f-48c5-8317-b48b2190428c",1,0,210,206,206,206,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b0cadec8-7d18-42cd-9e82-f4240d31b3c0",1,0,730,728,728,728,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b0cadec8-7d18-42cd-9e82-f4240d31b3c0",1,0,530,528,528,528,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b13aab6c-ec6d-4c99-830c-17ef383953ed",1,0,500,505,505,505,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b13aab6c-ec6d-4c99-830c-17ef383953ed",1,0,190,188,188,188,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b20a80e3-8452-4063-b978-ea470e53837f",1,0,340,336,336,336,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b20a80e3-8452-4063-b978-ea470e53837f",1,0,210,208,208,208,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b25e02ea-9500-4ce3-b02b-baccb45776a7",1,0,390,392,392,392,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b25e02ea-9500-4ce3-b02b-baccb45776a7",1,0,320,323,323,323,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b29183e2-0d26-4614-ab42-8a87d2dc4ee9",1,0,460,464,464,464,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b29183e2-0d26-4614-ab42-8a87d2dc4ee9",1,0,180,185,185,185,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b2cb81af-2c5b-44e5-843b-092bf2fa2659",1,0,350,354,354,354,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b2cb81af-2c5b-44e5-843b-092bf2fa2659",1,0,380,381,381,381,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b5dea954-d9cf-4881-84c4-63319ec9bc7f",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b5dea954-d9cf-4881-84c4-63319ec9bc7f",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b65657c7-9a7a-4f45-b7bf-29051247d99d",1,0,500,505,505,505,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b65657c7-9a7a-4f45-b7bf-29051247d99d",1,0,200,200,200,200,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b7ef5b8d-1cd2-4948-9537-5c39bcd8d27b",1,0,430,430,430,430,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b7ef5b8d-1cd2-4948-9537-5c39bcd8d27b",1,0,140,145,145,145,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8680ae5-2230-4868-9b35-d2d7afe02fc6",1,0,300,305,305,305,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8680ae5-2230-4868-9b35-d2d7afe02fc6",1,0,190,189,189,189,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8aae135-d00c-4feb-88cc-89976e1a862f",1,0,770,767,767,767,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8aae135-d00c-4feb-88cc-89976e1a862f",1,0,420,416,416,416,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8f40a50-c7e0-458b-bdfa-1b580c918048",1,0,970,973,973,973,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8f40a50-c7e0-458b-bdfa-1b580c918048",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ba1dc317-6b4d-426f-ab49-57916bb57029",1,0,510,512,512,512,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ba1dc317-6b4d-426f-ab49-57916bb57029",1,0,270,272,272,272,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=baff8cac-6bff-48ad-8050-bae19f951875",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=baff8cac-6bff-48ad-8050-bae19f951875",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bc9a5248-c225-4f29-b049-6bdbefba7933",1,0,940,940,940,940,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bc9a5248-c225-4f29-b049-6bdbefba7933",1,0,200,199,199,199,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bce68cf2-de7a-46ad-a208-b0d9fbd9ff29",1,0,4800,4803,4803,4803,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bce68cf2-de7a-46ad-a208-b0d9fbd9ff29",1,0,200,196,196,196,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bd41a884-b471-4610-83c1-0926a93a5699",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bd41a884-b471-4610-83c1-0926a93a5699",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bedf7927-9a52-438d-8a58-a766d90db146",1,0,480,483,483,483,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bedf7927-9a52-438d-8a58-a766d90db146",1,0,300,299,299,299,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bfb0f565-a49b-4d09-9d98-382b2ea1e9f4",1,0,740,737,737,737,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bfb0f565-a49b-4d09-9d98-382b2ea1e9f4",1,0,260,256,256,256,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c002d012-28e7-43a4-b549-eec96c1b954b",1,0,340,345,345,345,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c002d012-28e7-43a4-b549-eec96c1b954b",1,0,210,213,213,213,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c0fb7960-fcff-4401-a941-d83ac9305a48",1,0,2700,2696,2696,2696,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c0fb7960-fcff-4401-a941-d83ac9305a48",1,0,190,188,188,188,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c3984fad-b404-4ba3-8887-b40ca7d63786",1,0,860,860,860,860,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c3984fad-b404-4ba3-8887-b40ca7d63786",1,0,270,270,270,270,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c39a293b-21be-4a95-b13f-78fa1fada8b5",1,0,570,568,568,568,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c39a293b-21be-4a95-b13f-78fa1fada8b5",1,0,520,524,524,524,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c494b0aa-9204-4cf6-ae8b-32ccafe11ffb",1,0,590,594,594,594,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c494b0aa-9204-4cf6-ae8b-32ccafe11ffb",1,0,590,593,593,593,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cb794d0f-9c90-421e-8d6d-320a95e24c3f",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cb794d0f-9c90-421e-8d6d-320a95e24c3f",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ccd26428-6c7f-4e50-850b-c72955dd82e1",1,0,440,439,439,439,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ccd26428-6c7f-4e50-850b-c72955dd82e1",1,0,220,216,216,216,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cdf803ef-0965-418e-961f-2d37301480c5",1,0,860,855,855,855,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cdf803ef-0965-418e-961f-2d37301480c5",1,0,550,549,549,549,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cf24458d-9854-4664-a2b8-4ffc2d1fc46a",1,0,640,643,643,643,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cf24458d-9854-4664-a2b8-4ffc2d1fc46a",1,0,260,256,256,256,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d0e71152-f7c7-447e-ae24-3bc7aa557a28",1,0,440,437,437,437,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d0e71152-f7c7-447e-ae24-3bc7aa557a28",1,0,570,569,569,569,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d1c3787c-eb3d-4256-b69c-d610576c35eb",1,0,660,659,659,659,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d1c3787c-eb3d-4256-b69c-d610576c35eb",1,0,340,345,345,345,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d208e342-7a70-4431-919c-36ad145a7690",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d208e342-7a70-4431-919c-36ad145a7690",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d28f03ee-d09a-4d05-8ebf-ea83941aa151",1,0,570,569,569,569,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d28f03ee-d09a-4d05-8ebf-ea83941aa151",1,0,170,169,169,169,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d2f0929b-d429-4dd4-8dd5-79fd321d938a",1,0,790,790,790,790,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d2f0929b-d429-4dd4-8dd5-79fd321d938a",1,0,460,455,455,455,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d4430c32-1fec-4ce9-b485-eb946f852268",1,0,830,834,834,834,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d4430c32-1fec-4ce9-b485-eb946f852268",1,0,160,164,164,164,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d591a2f1-0fbd-4fd1-84a2-b0022ddf045e",1,0,770,769,769,769,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d591a2f1-0fbd-4fd1-84a2-b0022ddf045e",1,0,150,151,151,151,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d608393b-1101-4b0d-b28f-bb0217b2a0e4",1,0,2900,2887,2887,2887,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d608393b-1101-4b0d-b28f-bb0217b2a0e4",1,0,310,308,308,308,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d60989b3-0ac0-4f0a-9118-003b34dc0e68",1,0,530,528,528,528,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d60989b3-0ac0-4f0a-9118-003b34dc0e68",1,0,190,191,191,191,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d794d1fd-c6e0-46f7-af68-8d9ba784a44d",1,0,350,349,349,349,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d794d1fd-c6e0-46f7-af68-8d9ba784a44d",1,0,330,332,332,332,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d79e06e6-1851-4566-b37a-ad78e1f1df1b",1,0,870,872,872,872,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d79e06e6-1851-4566-b37a-ad78e1f1df1b",1,0,210,206,206,206,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d8678083-47cf-4a2b-97db-5e059a15bb08",1,0,400,404,404,404,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d8678083-47cf-4a2b-97db-5e059a15bb08",1,0,180,180,180,180,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d9c2a736-6351-4cab-a2ea-c55ffc1f0d8f",1,0,380,383,383,383,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d9c2a736-6351-4cab-a2ea-c55ffc1f0d8f",1,0,190,189,189,189,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=daad66c5-9743-43a8-8a90-e82154716d28",1,0,370,366,366,366,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=daad66c5-9743-43a8-8a90-e82154716d28",1,0,200,205,205,205,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dad2f915-3294-4b0e-ade4-da28a2353951",1,0,620,621,621,621,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dad2f915-3294-4b0e-ade4-da28a2353951",1,0,250,253,253,253,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=db0a3625-347a-442a-bfca-a52de779aa82",1,0,520,522,522,522,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=db0a3625-347a-442a-bfca-a52de779aa82",1,0,140,141,141,141,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dbbde724-ef3c-482f-b997-150f23ee01ee",1,0,760,755,755,755,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dbbde724-ef3c-482f-b997-150f23ee01ee",1,0,190,192,192,192,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dbc6c5e0-7c0b-4515-bd80-8eb321f023b6",1,0,320,317,317,317,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dbc6c5e0-7c0b-4515-bd80-8eb321f023b6",1,0,240,245,245,245,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ddb758ef-7d53-4a07-83ab-f3c58447a97d",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ddb758ef-7d53-4a07-83ab-f3c58447a97d",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=df081b2f-57f2-4500-982d-49f128d723cf",1,0,710,714,714,714,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=df081b2f-57f2-4500-982d-49f128d723cf",1,0,260,257,257,257,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e0b4cf7a-4463-44e9-8f0b-345a907ce1eb",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e0b4cf7a-4463-44e9-8f0b-345a907ce1eb",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e21892e2-c76b-4cb7-af5e-be1377bc2f5e",1,0,710,711,711,711,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e21892e2-c76b-4cb7-af5e-be1377bc2f5e",1,0,270,268,268,268,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e58cdf2a-99a7-4e91-9de5-8e545f5ffbd8",1,0,520,520,520,520,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e58cdf2a-99a7-4e91-9de5-8e545f5ffbd8",1,0,150,150,150,150,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e59a7260-6fcc-4827-a56d-4b3db4e1ded0",1,0,480,481,481,481,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e59a7260-6fcc-4827-a56d-4b3db4e1ded0",1,0,240,244,244,244,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e6e4589c-8a1f-4cd9-ab75-3dfe7af0d096",1,0,530,533,533,533,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e6e4589c-8a1f-4cd9-ab75-3dfe7af0d096",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e87a3732-a313-4d18-bc10-7661805e8965",1,0,370,372,372,372,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e87a3732-a313-4d18-bc10-7661805e8965",1,0,250,246,246,246,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e9e1f666-7311-4c57-820a-96d26577e812",1,0,2600,2589,2589,2589,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e9e1f666-7311-4c57-820a-96d26577e812",1,0,190,192,192,192,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ea4e440c-ea10-4519-bb72-2a9dd027da15",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ea4e440c-ea10-4519-bb72-2a9dd027da15",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ebd97b4e-f1dc-485a-aa1b-e85d7cad0f3a",1,0,710,706,706,706,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ebd97b4e-f1dc-485a-aa1b-e85d7cad0f3a",1,0,190,188,188,188,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ed733ad8-f0f5-4a4a-bffb-92aa90f91ef2",1,0,480,479,479,479,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ed733ad8-f0f5-4a4a-bffb-92aa90f91ef2",1,0,250,254,254,254,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ee2ff76b-6771-4118-a677-21e91a96e79a",1,0,600,599,599,599,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ee2ff76b-6771-4118-a677-21e91a96e79a",1,0,200,201,201,201,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f038d1d4-fd8a-4a89-baaf-b1fdd9b2b067",1,0,580,585,585,585,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f038d1d4-fd8a-4a89-baaf-b1fdd9b2b067",1,0,140,140,140,140,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f0ee33de-e05c-4d57-85e5-915764f69297",1,0,940,939,939,939,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f0ee33de-e05c-4d57-85e5-915764f69297",1,0,250,251,251,251,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f1e4db44-2012-4903-9baa-586b64060917",1,0,380,385,385,385,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f1e4db44-2012-4903-9baa-586b64060917",1,0,260,260,260,260,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f3ecccc3-10bd-4ac3-9cf5-e115678301b9",1,0,510,514,514,514,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f3ecccc3-10bd-4ac3-9cf5-e115678301b9",1,0,400,399,399,399,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f62d6dbf-254c-48a4-8638-31c7b6af4ebc",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f62d6dbf-254c-48a4-8638-31c7b6af4ebc",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f6b7c41a-6396-466a-832b-b35875f779fd",1,0,720,721,721,721,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f6b7c41a-6396-466a-832b-b35875f779fd",1,0,180,185,185,185,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f6cbe217-fcbb-49ff-aea7-f83d3936e15e",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f6cbe217-fcbb-49ff-aea7-f83d3936e15e",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f7a440bc-ede4-45a9-89c9-5652da0e7ede",1,0,840,839,839,839,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f7a440bc-ede4-45a9-89c9-5652da0e7ede",1,0,150,150,150,150,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f8b0cc02-2539-461c-b665-a131cba8dc5f",1,0,600,599,599,599,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f8b0cc02-2539-461c-b665-a131cba8dc5f",1,0,150,150,150,150,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fc6ce92d-3b33-41f2-a7be-71d9c5859b7a",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fc6ce92d-3b33-41f2-a7be-71d9c5859b7a",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fc7fffb2-b8b1-4b60-a60c-1c262c7e1078",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fc7fffb2-b8b1-4b60-a60c-1c262c7e1078",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fd898713-e1aa-44b7-b56c-9b946e2487f0",1,0,970,972,972,972,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fd898713-e1aa-44b7-b56c-9b946e2487f0",1,0,320,319,319,319,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fef5fa6f-f847-4a03-a4ee-2766b3f11029",1,0,850,852,852,852,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=fef5fa6f-f847-4a03-a4ee-2766b3f11029",1,0,250,250,250,250,4701,0.02
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ffb11bc1-8d24-4539-8f8e-29660ce348c0",1,0,580,583,583,583,15,0.02
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ffb11bc1-8d24-4539-8f8e-29660ce348c0",1,0,190,194,194,194,4701,0.02
"GET","/fablabs/jobs",226,0,210,282,138,3211,8821,4.41
"POST","/fablabs/jobs?machine=3D%20printer&lat=15.2546484&long=3",200,0,830,1158,398,5233,404,3.90
"None","Total",1004,0,320,565,0,5233,8926,19.59
