"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a8824196-03b6-4193-8635-8c34cff927ad",1,0,5900,5910,5910,5910,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a8824196-03b6-4193-8635-8c34cff927ad",1,0,470,467,467,467,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a8c9ca5c-74d5-4c3d-90b5-33c2e3709ba0",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a8c9ca5c-74d5-4c3d-90b5-33c2e3709ba0",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a97fe5de-b7bd-4dc5-a445-a96aa5d6de8a",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a97fe5de-b7bd-4dc5-a445-a96aa5d6de8a",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a98db12b-aabd-40e1-8db3-2d96e874251c",1,0,1200,1214,1214,1214,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=a98db12b-aabd-40e1-8db3-2d96e874251c",1,0,190,193,193,193,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=abde0ea7-e0cd-473b-9e53-adb2299cce86",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=abde0ea7-e0cd-473b-9e53-adb2299cce86",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ad226ca6-1599-4cbe-92fe-d4edada576c2",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ad226ca6-1599-4cbe-92fe-d4edada576c2",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ad94b177-a99a-41b8-a730-486e55f0ab60",1,0,1800,1811,1811,1811,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ad94b177-a99a-41b8-a730-486e55f0ab60",1,0,210,214,214,214,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ae6dd53d-290d-4d39-bbd7-eac40a0eab08",1,0,1000,1014,1014,1014,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ae6dd53d-290d-4d39-bbd7-eac40a0eab08",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=aefa90c2-b8e0-4ef8-aa91-173ab3a9071c",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=aefa90c2-b8e0-4ef8-aa91-173ab3a9071c",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b0b2af81-8245-4187-b240-9fe31d95879f",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b0b2af81-8245-4187-b240-9fe31d95879f",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b0e5c77f-875d-4bdb-94b7-eee67ae50028",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b0e5c77f-875d-4bdb-94b7-eee67ae50028",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b1aad940-4cfe-4364-b6aa-07491c72a8ab",1,0,1200,1198,1198,1198,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b1aad940-4cfe-4364-b6aa-07491c72a8ab",1,0,200,195,195,195,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b2e6a1a9-751d-4ef4-bca1-e23ac77290a5",1,0,1200,1199,1199,1199,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b2e6a1a9-751d-4ef4-bca1-e23ac77290a5",1,0,160,160,160,160,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b2ed319e-380e-4018-8bc4-1ca733bb24a4",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b2ed319e-380e-4018-8bc4-1ca733bb24a4",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b3c5f6b6-532d-4d73-9288-b4962dcdea0e",1,0,570,573,573,573,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b3c5f6b6-532d-4d73-9288-b4962dcdea0e",1,0,300,299,299,299,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b4b0f711-18b9-44e8-98c0-2abfc6954278",1,0,1700,1711,1711,1711,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b4b0f711-18b9-44e8-98c0-2abfc6954278",1,0,230,232,232,232,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b6f260ab-2172-4b1b-ba8c-7d06afe59a4a",1,0,4500,4482,4482,4482,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b6f260ab-2172-4b1b-ba8c-7d06afe59a4a",1,0,340,337,337,337,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8b8cf06-42b9-4d90-b9a0-1acf1e0c7548",1,0,4100,4122,4122,4122,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b8b8cf06-42b9-4d90-b9a0-1acf1e0c7548",1,0,200,199,199,199,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b97dc975-e70f-4d23-8b30-d53f2553919a",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=b97dc975-e70f-4d23-8b30-d53f2553919a",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ba59e851-f42b-4417-b9f3-9c3d67b296ba",1,0,4600,4560,4560,4560,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ba59e851-f42b-4417-b9f3-9c3d67b296ba",1,0,370,367,367,367,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ba8df803-009a-448a-8691-3ca3dc23ee6a",1,0,2300,2328,2328,2328,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ba8df803-009a-448a-8691-3ca3dc23ee6a",1,0,190,187,187,187,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bb62c0f2-c0fa-4822-902f-916fde75d20c",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bb62c0f2-c0fa-4822-902f-916fde75d20c",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bb6aafde-4292-4adb-b629-afc5e706ed2e",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bb6aafde-4292-4adb-b629-afc5e706ed2e",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bb6e43e1-0bbd-48b5-b9be-f10786145f11",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bb6e43e1-0bbd-48b5-b9be-f10786145f11",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bbc650d2-860f-42e6-9fd5-4e33695d0597",1,0,4100,4137,4137,4137,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bbc650d2-860f-42e6-9fd5-4e33695d0597",1,0,3400,3412,3412,3412,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bcb6af2b-787c-4dad-9a9a-a10bb4d8b4e8",1,0,540,542,542,542,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=bcb6af2b-787c-4dad-9a9a-a10bb4d8b4e8",1,0,270,267,267,267,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=be988f1f-c140-4fa0-9d65-97b508314b88",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=be988f1f-c140-4fa0-9d65-97b508314b88",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c0a77810-f25a-4e81-ba4a-241e8d79510f",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c0a77810-f25a-4e81-ba4a-241e8d79510f",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c1ca2ad8-97b3-441a-891d-452985ceb0f5",1,0,910,912,912,912,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c1ca2ad8-97b3-441a-891d-452985ceb0f5",1,0,340,342,342,342,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c1de706c-b261-438e-9f4b-0aa3979f801e",1,0,4700,4693,4693,4693,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c1de706c-b261-438e-9f4b-0aa3979f801e",1,0,370,369,369,369,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c22ef365-711d-4878-a909-2cb42d1c0c50",1,0,4000,3976,3976,3976,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c22ef365-711d-4878-a909-2cb42d1c0c50",1,0,180,184,184,184,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c26f35c5-254f-49a5-9232-b0aeb3f8c860",1,0,7300,7277,7277,7277,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c26f35c5-254f-49a5-9232-b0aeb3f8c860",1,0,390,390,390,390,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c321a346-3134-48b1-9889-312f8c0400f5",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c321a346-3134-48b1-9889-312f8c0400f5",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c3aaf556-c599-4f7d-8692-acd1ab3fb57d",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c3aaf556-c599-4f7d-8692-acd1ab3fb57d",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c481b35e-1709-4d76-bf0e-6204f313ab4a",1,0,1200,1150,1150,1150,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c481b35e-1709-4d76-bf0e-6204f313ab4a",1,0,260,264,264,264,4701,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c48c7996-fa35-4855-9149-0454b4653c86",1,0,290,286,286,286,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c4c9c95f-e550-49bf-8f5c-62dd1d6927b5",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c4c9c95f-e550-49bf-8f5c-62dd1d6927b5",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c861b5e4-524b-4ed3-9da8-28e77e29e1d5",1,0,1500,1489,1489,1489,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c861b5e4-524b-4ed3-9da8-28e77e29e1d5",1,0,180,183,183,183,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c9773750-fd18-47b5-b3cb-6c25aacad324",1,0,1200,1212,1212,1212,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c9773750-fd18-47b5-b3cb-6c25aacad324",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c9c97c0d-bd11-421b-9d08-74fd64fb639f",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c9c97c0d-bd11-421b-9d08-74fd64fb639f",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c9d135f5-889e-4a8a-9701-e873e1332f6d",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=c9d135f5-889e-4a8a-9701-e873e1332f6d",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cbe91391-299c-4f1f-aa66-48d1f126a16f",1,0,4600,4628,4628,4628,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cbe91391-299c-4f1f-aa66-48d1f126a16f",1,0,160,165,165,165,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cdb62c6a-91a3-4005-8ab9-3c650e97ff25",1,0,4400,4419,4419,4419,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=cdb62c6a-91a3-4005-8ab9-3c650e97ff25",1,0,190,187,187,187,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d1c8d626-8bdc-47dc-b244-5ebb11c59f7c",1,0,1200,1238,1238,1238,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d1c8d626-8bdc-47dc-b244-5ebb11c59f7c",1,0,170,172,172,172,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d30d29b8-6874-4fcd-b30a-a47b3d3dfd9b",1,0,4100,4079,4079,4079,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d30d29b8-6874-4fcd-b30a-a47b3d3dfd9b",1,0,200,203,203,203,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d401cf64-8ef2-4a0d-b423-b80c61aacb9d",1,0,640,644,644,644,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d401cf64-8ef2-4a0d-b423-b80c61aacb9d",1,0,180,185,185,185,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d4f8f696-f014-42f7-b971-e902b57062ba",1,0,5700,5657,5657,5657,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d4f8f696-f014-42f7-b971-e902b57062ba",1,0,520,522,522,522,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d5dca319-54e7-479a-b08d-e9931f335447",1,0,4000,3956,3956,3956,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d5dca319-54e7-479a-b08d-e9931f335447",1,0,250,250,250,250,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d65d8c8d-a384-4a46-8763-7bd2f9b90965",1,0,1100,1137,1137,1137,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d65d8c8d-a384-4a46-8763-7bd2f9b90965",1,0,200,201,201,201,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d70006c7-a396-4c44-8cf8-b963296ec0a9",1,0,7200,7191,7191,7191,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d70006c7-a396-4c44-8cf8-b963296ec0a9",1,0,370,372,372,372,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d73b580e-756a-4fc2-ab9a-33458ee614eb",1,0,4200,4176,4176,4176,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d73b580e-756a-4fc2-ab9a-33458ee614eb",1,0,3600,3580,3580,3580,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d903d32c-48d1-41d7-9804-7e35b3aa4b0b",1,0,980,980,980,980,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=d903d32c-48d1-41d7-9804-7e35b3aa4b0b",1,0,140,141,141,141,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=da397690-d0c8-4d02-a2e2-04243d7f872e",1,0,4300,4303,4303,4303,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=da397690-d0c8-4d02-a2e2-04243d7f872e",1,0,200,197,197,197,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=da40712f-dfff-448e-8ef6-616951013707",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=da40712f-dfff-448e-8ef6-616951013707",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dab42306-9e37-49d6-b2c1-cb2eaa5f6b35",1,0,4200,4155,4155,4155,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dab42306-9e37-49d6-b2c1-cb2eaa5f6b35",1,0,3600,3554,3554,3554,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=db2a8086-a57c-4e43-8a3a-0b6eb0ee4da7",1,0,620,621,621,621,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=db2a8086-a57c-4e43-8a3a-0b6eb0ee4da7",1,0,350,353,353,353,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dc2b7134-c42e-47ee-a1d9-397f4789d7e0",1,0,820,816,816,816,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dc2b7134-c42e-47ee-a1d9-397f4789d7e0",1,0,190,186,186,186,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dc7b8731-5c57-4fa8-a457-e9a5764f9f16",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dc7b8731-5c57-4fa8-a457-e9a5764f9f16",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dfe0050c-72d1-4324-b2cb-61511c5c622e",1,0,4200,4190,4190,4190,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=dfe0050c-72d1-4324-b2cb-61511c5c622e",1,0,3400,3425,3425,3425,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e09174fd-87b5-4b2e-95de-c5b59b4bc9d9",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e09174fd-87b5-4b2e-95de-c5b59b4bc9d9",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e1142111-8ddd-428a-a9b3-7ca789fba751",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e1142111-8ddd-428a-a9b3-7ca789fba751",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e1317e23-f596-4e8d-8364-796012d34ee0",1,0,1200,1180,1180,1180,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e1317e23-f596-4e8d-8364-796012d34ee0",1,0,270,268,268,268,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e181acf0-91bb-48a9-a649-f0846870a5d7",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e181acf0-91bb-48a9-a649-f0846870a5d7",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e1c6479e-1509-4580-917f-763b7b53d4fa",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e1c6479e-1509-4580-917f-763b7b53d4fa",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e2036c09-34b7-4fb9-aa45-6db24f40d71e",1,0,4100,4137,4137,4137,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e2036c09-34b7-4fb9-aa45-6db24f40d71e",1,0,140,142,142,142,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e234e77a-50ca-4811-8222-1ee80c2a9eb7",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e234e77a-50ca-4811-8222-1ee80c2a9eb7",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e314c2a6-f5f0-4b84-8978-32fc5215458e",1,0,1500,1472,1472,1472,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e314c2a6-f5f0-4b84-8978-32fc5215458e",1,0,520,515,515,515,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e3cbfafe-6336-4807-98f4-1f8b4fd54d1e",1,0,1500,1498,1498,1498,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e3cbfafe-6336-4807-98f4-1f8b4fd54d1e",1,0,190,193,193,193,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e59ebb17-6516-4057-9cbc-2a694a40d2f4",1,0,840,844,844,844,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e59ebb17-6516-4057-9cbc-2a694a40d2f4",1,0,350,351,351,351,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e5cf0409-6650-423d-a2a4-e528667f43c3",1,0,320,325,325,325,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e5cf0409-6650-423d-a2a4-e528667f43c3",1,0,290,286,286,286,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e66a2ee8-7682-4f2e-bfbd-57a0994e2d49",1,0,4300,4252,4252,4252,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e66a2ee8-7682-4f2e-bfbd-57a0994e2d49",1,0,3700,3679,3679,3679,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e76f2fa2-f2a3-44f5-b8d1-4ebf00c0f775",1,0,4200,4236,4236,4236,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e76f2fa2-f2a3-44f5-b8d1-4ebf00c0f775",1,0,200,197,197,197,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e836ac7a-9657-4cc1-9a08-8d70cc5a5e94",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e836ac7a-9657-4cc1-9a08-8d70cc5a5e94",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e83e39e6-d9e2-437d-a3c2-4f6c12a02b0c",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=e83e39e6-d9e2-437d-a3c2-4f6c12a02b0c",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ea1d06a7-12a5-427b-8efc-6f616f6b6e97",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ea1d06a7-12a5-427b-8efc-6f616f6b6e97",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eafea2f2-8f29-48c0-b1ec-95280be5c0a7",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eafea2f2-8f29-48c0-b1ec-95280be5c0a7",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eb7aee32-25f7-4aa6-ad5d-5c050f26b961",1,0,1200,1184,1184,1184,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eb7aee32-25f7-4aa6-ad5d-5c050f26b961",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eb931af9-1e45-4b4b-b2e5-a6598f3e595b",1,0,4800,4846,4846,4846,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eb931af9-1e45-4b4b-b2e5-a6598f3e595b",1,0,180,175,175,175,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ec59e673-2e98-49c0-8cd8-0e39c6726df0",1,0,4800,4767,4767,4767,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ec59e673-2e98-49c0-8cd8-0e39c6726df0",1,0,400,395,395,395,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ec5ef276-e5c8-402d-85a8-129369c45168",1,0,4300,4305,4305,4305,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ec5ef276-e5c8-402d-85a8-129369c45168",1,0,3500,3544,3544,3544,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ed5dadc3-46fd-4c04-9a44-94bc6009b0cb",1,0,2500,2463,2463,2463,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=ed5dadc3-46fd-4c04-9a44-94bc6009b0cb",1,0,320,322,322,322,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eda43a56-0707-4bd9-8a85-dac95b1ae165",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eda43a56-0707-4bd9-8a85-dac95b1ae165",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eee9acbd-ee1f-4be2-879d-91ad12ea4ea0",0,0,0,0,0,0,0,0.00
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=eee9acbd-ee1f-4be2-879d-91ad12ea4ea0",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=efab92bd-4bb9-4165-9069-ee1004417776",1,0,1600,1626,1626,1626,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=efab92bd-4bb9-4165-9069-ee1004417776",1,0,360,365,365,365,4701,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=efd64784-f998-43db-ab5a-ea1a38080e69",1,0,490,491,491,491,4701,0.03
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f015da99-ad80-43dc-b8d1-0b5cf9d7bd73",1,0,940,939,939,939,15,0.03
"GET","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f015da99-ad80-43dc-b8d1-0b5cf9d7bd73",0,0,0,0,0,0,0,0.00
"DELETE","/fablabs/5a71a18373e3bb000f4b6830/jobs?job=f249d1ee-ef29-4e7d-8d58-a99cef448583",0,0,0,0,0,0,0,0.00
